# Export CSV from Simcenter Amesim 2304 (encoding="UTF - 8 - BOM")
"Time - load=0.86 kg ""1""","liquid volume percentage - load=0.86 kg ""1""","liquid volume percentage - load=0.817 kg ""2""","liquid volume percentage - load=0.774 kg ""3""","liquid volume percentage - load=0.688 kg ""5""","liquid volume percentage - load=0.645 kg ""6""","liquid volume percentage - load=0.602 kg ""7""","liquid volume percentage - load=0.559 kg ""8""","liquid volume percentage - load=0.516 kg ""9""","liquid volume percentage - load=0.473 kg ""10""","liquid volume percentage - load=0.43 kg ""11"""
"s","%","%","%","%","%","%","%","%","%","%"
7.27000000000000e+03,8.95001974190073e+01,8.83655125417531e+01,7.99334482028756e+01,6.30693156376698e+01,5.46372493574234e+01,4.62051830787389e+01,3.77731167981604e+01,2.93410505188100e+01,2.09089842391676e+01,1.24769179601146e+01
7.28000000000000e+03,8.95001974190074e+01,8.83655126045428e+01,7.99334482141961e+01,6.30693156489423e+01,5.46372493686106e+01,4.62051830898085e+01,3.77731168091436e+01,2.93410505296834e+01,2.09089842499314e+01,1.24769179707714e+01
7.29000000000000e+03,8.95001974190074e+01,8.83655126653490e+01,7.99334482252189e+01,6.30693156599184e+01,5.46372493795036e+01,4.62051831005854e+01,3.77731168198384e+01,2.93410505402678e+01,2.09089842604157e+01,1.24769179811500e+01
7.30000000000000e+03,8.95001974190074e+01,8.83655127245625e+01,7.99334482359516e+01,6.30693156706059e+01,5.46372493901098e+01,4.62051831110788e+01,3.77731168302521e+01,2.93410505505758e+01,2.09089842706270e+01,1.24769179912533e+01
7.31000000000000e+03,8.95001974190073e+01,8.83655127822226e+01,7.99334482464021e+01,6.30693156810123e+01,5.46372494004372e+01,4.62051831212928e+01,3.77731168403918e+01,2.93410505606137e+01,2.09089842805716e+01,1.24769180010894e+01
7.32000000000000e+03,8.95001974190074e+01,8.83655128383901e+01,7.99334482565778e+01,6.30693156911450e+01,5.46372494104930e+01,4.62051831312374e+01,3.77731168502648e+01,2.93410505703881e+01,2.09089842902557e+01,1.24769180106674e+01
7.33000000000000e+03,8.95001974190074e+01,8.83655128930493e+01,7.99334482664860e+01,6.30693157010110e+01,5.46372494202844e+01,4.62051831409198e+01,3.77731168598800e+01,2.93410505799058e+01,2.09089842996857e+01,1.24769180199932e+01
7.34000000000000e+03,8.95001974190074e+01,8.83655129462782e+01,7.99334482761334e+01,6.30693157106178e+01,5.46372494298182e+01,4.62051831503468e+01,3.77731168692394e+01,2.93410505891736e+01,2.09089843088815e+01,1.24769180290737e+01
7.35000000000000e+03,8.95001974190074e+01,8.83655129981092e+01,7.99334482855270e+01,6.30693157199717e+01,5.46372494391011e+01,4.62051831595255e+01,3.77731168783533e+01,2.93410505981974e+01,2.09089843178143e+01,1.24769180379153e+01
7.36000000000000e+03,8.95001974190074e+01,8.83655130485765e+01,7.99334482948889e+01,6.30693157290796e+01,5.46372494481399e+01,4.62051831684621e+01,3.77731168872275e+01,2.93410506069839e+01,2.09089843265170e+01,1.24769180465244e+01
7.37000000000000e+03,8.95001974190074e+01,8.83655130977169e+01,7.99334483036853e+01,6.30693157377973e+01,5.46372494569409e+01,4.62051831771633e+01,3.77731168958681e+01,2.93410506155393e+01,2.09089843349915e+01,1.24769180549068e+01
7.38000000000000e+03,8.95001974190074e+01,8.83655131455641e+01,7.99334483123141e+01,6.30693157465207e+01,5.46372494655104e+01,4.62051831856355e+01,3.77731169042816e+01,2.93410506238697e+01,2.09089843432434e+01,1.24769180630688e+01
7.39000000000000e+03,8.95001974190074e+01,8.83655131921527e+01,7.99334483207346e+01,6.30693157549692e+01,5.46372494738548e+01,4.62051831938846e+01,3.77731169124737e+01,2.93410506319806e+01,2.09089843512785e+01,1.24769180710161e+01
7.40000000000000e+03,8.95001974190074e+01,8.83655132375154e+01,7.99334483289538e+01,6.30693157631799e+01,5.46372494819793e+01,4.62051832020688e+01,3.77731169204502e+01,2.93410506398783e+01,2.09089843591026e+01,1.24769180787541e+01
7.41000000000000e+03,8.95001974190074e+01,8.83655132819479e+01,7.99334483369403e+01,6.30693157711674e+01,5.46372494898902e+01,4.62051832098134e+01,3.77731169282170e+01,2.93410506475682e+01,2.09089843667208e+01,1.24769180862887e+01
7.42000000000000e+03,8.95001974190074e+01,8.83655133248737e+01,7.99334483448789e+01,6.30693157789385e+01,5.46372494982538e+01,4.62051832174089e+01,3.77731169357953e+01,2.93410506550556e+01,2.09089843741387e+01,1.24769180936250e+01
7.43000000000000e+03,8.95001974190074e+01,8.83655133667191e+01,7.99334483523862e+01,6.30693157865005e+01,5.46372495053761e+01,4.62051832247983e+01,3.77731169431495e+01,2.93410506623460e+01,2.09089843813613e+01,1.24769181007685e+01
7.44000000000000e+03,8.95001974190074e+01,8.83655134074703e+01,7.99334483598961e+01,6.30693157938602e+01,5.46372495125191e+01,4.62051832320020e+01,3.77731169503159e+01,2.93410506694447e+01,2.09089843883938e+01,1.24769181077240e+01
7.45000000000000e+03,8.95001974190074e+01,8.83655134471556e+01,7.99334483669948e+01,6.30693158010244e+01,5.46372495195385e+01,4.62051832390231e+01,3.77731169572951e+01,2.93410506763565e+01,2.09089843952414e+01,1.24769181147057e+01
7.46000000000000e+03,8.95001974190074e+01,8.83655134858015e+01,7.99334483741092e+01,6.30693158079988e+01,5.46372495264010e+01,4.62051832458615e+01,3.77731169640912e+01,2.93410506830864e+01,2.09089844019088e+01,1.24769181211887e+01
7.47000000000000e+03,8.95001974190074e+01,8.83655135234340e+01,7.99334483808303e+01,6.30693158147892e+01,5.46372495331050e+01,4.62051832525231e+01,3.77731169709174e+01,2.93410506896394e+01,2.09089844084008e+01,1.24769181275672e+01
7.48000000000000e+03,8.95001974190074e+01,8.83655135600817e+01,7.99334483874269e+01,6.30693158214008e+01,5.46372495396495e+01,4.62051832590116e+01,3.77731169772512e+01,2.93410506960198e+01,2.09089844147218e+01,1.24769181337955e+01
7.49000000000000e+03,8.95001974190074e+01,8.83655135957636e+01,7.99334483938669e+01,6.30693158278383e+01,5.46372495460339e+01,4.62051832653304e+01,3.77731169834840e+01,2.93410507022324e+01,2.09089844208767e+01,1.24769181398666e+01
7.50000000000000e+03,8.95001974190074e+01,8.83655136305091e+01,7.99334484001692e+01,6.30693158341068e+01,5.46372495522584e+01,4.62051832714841e+01,3.77731169895706e+01,2.93410507082817e+01,2.09089844268694e+01,1.24769181457831e+01
7.51000000000000e+03,8.95001974190073e+01,8.83655136643408e+01,7.99334484062811e+01,6.30693158402107e+01,5.46372495583242e+01,4.62051832774761e+01,3.77731169955037e+01,2.93410507141759e+01,2.09089844327045e+01,1.24769181515483e+01
7.52000000000000e+03,8.95001974190074e+01,8.83655136972832e+01,7.99334484122478e+01,6.30693158461543e+01,5.46372495642331e+01,4.62051832833108e+01,3.77731170012861e+01,2.93410507199088e+01,2.09089844383861e+01,1.24769181571648e+01
7.53000000000000e+03,8.95001974190074e+01,8.83655137293586e+01,7.99334484180597e+01,6.30693158519402e+01,5.46372495699879e+01,4.62051832889917e+01,3.77731170069206e+01,2.93410507254920e+01,2.09089844439183e+01,1.24769181626357e+01
7.54000000000000e+03,8.95001974190074e+01,8.83655137606032e+01,7.99334484237225e+01,6.30693158575757e+01,5.46372495757963e+01,4.62051832945234e+01,3.77731170124100e+01,2.93410507309288e+01,2.09089844493051e+01,1.24769181679640e+01
7.55000000000000e+03,8.95001974190074e+01,8.83655137910066e+01,7.99334484292520e+01,6.30693158630632e+01,5.46372495812860e+01,4.62051832999092e+01,3.77731170177569e+01,2.93410507362229e+01,2.09089844545500e+01,1.24769181731528e+01
7.56000000000000e+03,8.95001974190073e+01,8.83655138206143e+01,7.99334484346148e+01,6.30693158684066e+01,5.46372495864814e+01,4.62051833051531e+01,3.77731170229645e+01,2.93410507413778e+01,2.09089844596570e+01,1.24769181782057e+01
7.57000000000000e+03,8.95001974190074e+01,8.83655138494443e+01,7.99334484398562e+01,6.30693158736097e+01,5.46372495916009e+01,4.62051833102591e+01,3.77731170280358e+01,2.93410507463972e+01,2.09089844646295e+01,1.24769181831258e+01
7.58000000000000e+03,8.95001974190074e+01,8.83655138775163e+01,7.99334484449383e+01,6.30693158786762e+01,5.46372495966004e+01,4.62051833152305e+01,3.77731170329742e+01,2.93410507512847e+01,2.09089844694713e+01,1.24769181879164e+01
7.59000000000000e+03,8.95001974190073e+01,8.83655139048504e+01,7.99334484498926e+01,6.30693158836095e+01,5.46372496016211e+01,4.62051833200710e+01,3.77731170377828e+01,2.93410507560574e+01,2.09089844741856e+01,1.24769181925809e+01
7.60000000000000e+03,8.95001974190074e+01,8.83655139314656e+01,7.99334484547173e+01,6.30693158884131e+01,5.46372496063028e+01,4.62051833247841e+01,3.77731170424649e+01,2.93410507606833e+01,2.09089844787761e+01,1.24769181973253e+01
7.61000000000000e+03,8.95001974190074e+01,8.83655139573826e+01,7.99334484594157e+01,6.30693158930905e+01,5.46372496109123e+01,4.62051833293731e+01,3.77731170470237e+01,2.93410507651923e+01,2.09089844832458e+01,1.24769182016366e+01
7.62000000000000e+03,8.95001974190074e+01,8.83655139826157e+01,7.99334484639905e+01,6.30693158976449e+01,5.46372496154134e+01,4.62051833338413e+01,3.77731170514624e+01,2.93410507695837e+01,2.09089844875977e+01,1.24769182059005e+01
7.63000000000000e+03,8.95001974190074e+01,8.83655140071857e+01,7.99334484684463e+01,6.30693159020795e+01,5.46372496198043e+01,4.62051833381919e+01,3.77731170557841e+01,2.93410507738601e+01,2.09089844918353e+01,1.24769182100693e+01
7.64000000000000e+03,8.95001974190074e+01,8.83655140311110e+01,7.99334484727832e+01,6.30693159063976e+01,5.46372496240856e+01,4.62051833424279e+01,3.77731170599921e+01,2.93410507782259e+01,2.09089844959614e+01,1.24769182141347e+01
7.65000000000000e+03,8.95001974190074e+01,8.83655140544041e+01,7.99334484770061e+01,6.30693159106022e+01,5.46372496282585e+01,4.62051833465526e+01,3.77731170640891e+01,2.93410507821707e+01,2.09089844999998e+01,1.24769182180982e+01
7.66000000000000e+03,8.95001974190074e+01,8.83655140770857e+01,7.99334484811179e+01,6.30693159146960e+01,5.46372496323243e+01,4.62051833505686e+01,3.77731170680782e+01,2.93410507860775e+01,2.09089845038992e+01,1.24769182219616e+01
7.67000000000000e+03,8.95001974190074e+01,8.83655140991710e+01,7.99334484851213e+01,6.30693159186824e+01,5.46372496362846e+01,4.62051833544789e+01,3.77731170719624e+01,2.93410507898994e+01,2.09089845077040e+01,1.24769182257284e+01
7.68000000000000e+03,8.95001974190074e+01,8.83655141206753e+01,7.99334484890194e+01,6.30693159225637e+01,5.46372496401413e+01,4.62051833582864e+01,3.77731170757463e+01,2.93410507936272e+01,2.09089845114105e+01,1.24769182293948e+01
7.69000000000000e+03,8.95001974190074e+01,8.83655141416141e+01,7.99334484928169e+01,6.30693159263430e+01,5.46372496438968e+01,4.62051833619937e+01,3.77731170794273e+01,2.93410507972625e+01,2.09089845150207e+01,1.24769182329668e+01
7.70000000000000e+03,8.95001974190074e+01,8.83655141620023e+01,7.99334484965178e+01,6.30693159300230e+01,5.46372496475533e+01,4.62051833656035e+01,3.77731170830122e+01,2.93410508008062e+01,2.09089845185365e+01,1.24769182364458e+01
7.71000000000000e+03,8.95001974190074e+01,8.83655141818543e+01,7.99334485003098e+01,6.30693159336063e+01,5.46372496511339e+01,4.62051833691183e+01,3.77731170865029e+01,2.93410508042598e+01,2.09089845219591e+01,1.24769182398337e+01
7.72000000000000e+03,8.95001974190074e+01,8.83655142011840e+01,7.99334485037025e+01,6.30693159370952e+01,5.46372496545871e+01,4.62051833725407e+01,3.77731170899018e+01,2.93410508076254e+01,2.09089845252923e+01,1.24769182431326e+01
7.73000000000000e+03,8.95001974190074e+01,8.83655142200055e+01,7.99334485070702e+01,6.30693159404925e+01,5.46372496579570e+01,4.62051833760115e+01,3.77731170932113e+01,2.93410508109024e+01,2.09089845285380e+01,1.24769182463447e+01
7.74000000000000e+03,8.95001974190074e+01,8.83655142383317e+01,7.99334485103677e+01,6.30693159438004e+01,5.46372496614382e+01,4.62051833791808e+01,3.77731170964338e+01,2.93410508140941e+01,2.09089845316986e+01,1.24769182494723e+01
7.75000000000000e+03,8.95001974190073e+01,8.83655142561761e+01,7.99334485135853e+01,6.30693159470211e+01,5.46372496645249e+01,4.62051833823112e+01,3.77731170995714e+01,2.93410508172025e+01,2.09089845347762e+01,1.24769182525176e+01
7.76000000000000e+03,8.95001974190074e+01,8.83655142737337e+01,7.99334485167235e+01,6.30693159501572e+01,5.46372496675953e+01,4.62051833853682e+01,3.77731171026267e+01,2.93410508202354e+01,2.09089845377729e+01,1.24769182554823e+01
7.77000000000000e+03,8.95001974190074e+01,8.83655142905728e+01,7.99334485197833e+01,6.30693159532108e+01,5.46372496706028e+01,4.62051833883506e+01,3.77731171056024e+01,2.93410508231789e+01,2.09089845406908e+01,1.24769182583690e+01
7.78000000000000e+03,8.95001974190074e+01,8.83655143072457e+01,7.99334485227658e+01,6.30693159561841e+01,5.46372496737347e+01,4.62051833912590e+01,3.77731171084983e+01,2.93410508260474e+01,2.09089845435320e+01,1.24769182611796e+01
7.79000000000000e+03,8.95001974190074e+01,8.83655143231607e+01,7.99334485256719e+01,6.30693159590792e+01,5.46372496765089e+01,4.62051833940946e+01,3.77731171113186e+01,2.93410508288403e+01,2.09089845463034e+01,1.24769182639161e+01
7.80000000000000e+03,8.95001974190073e+01,8.83655143387209e+01,7.99334485285028e+01,6.30693159618981e+01,5.46372496792461e+01,4.62051833968580e+01,3.77731171140645e+01,2.93410508315600e+01,2.09089845489968e+01,1.24769182665805e+01
7.81000000000000e+03,8.95001974190074e+01,8.83655143538967e+01,7.99334485312601e+01,6.30693159646430e+01,5.46372496819538e+01,4.62051833995513e+01,3.77731171167383e+01,2.93410508342081e+01,2.09089845516194e+01,1.24769182691747e+01
7.82000000000000e+03,8.95001974190074e+01,8.83655143686817e+01,7.99334485339452e+01,6.30693159673155e+01,5.46372496845814e+01,4.62051834021729e+01,3.77731171193419e+01,2.93410508367865e+01,2.09089845541730e+01,1.24769182717004e+01
7.83000000000000e+03,8.95001974190074e+01,8.83655143830855e+01,7.99334485365599e+01,6.30693159699178e+01,5.46372496871483e+01,4.62051834047267e+01,3.77731171218978e+01,2.93410508392998e+01,2.09089845566596e+01,1.24769182741598e+01
7.84000000000000e+03,8.95001974190074e+01,8.83655143971371e+01,7.99334485391058e+01,6.30693159728975e+01,5.46372496896548e+01,4.62051834072138e+01,3.77731171243534e+01,2.93410508417426e+01,2.09089845590805e+01,1.24769182765543e+01
7.85000000000000e+03,8.95001974190073e+01,8.83655144107902e+01,7.99334485415847e+01,6.30693159751038e+01,5.46372496920999e+01,4.62051834096356e+01,3.77731171267526e+01,2.93410508441221e+01,2.09089845614379e+01,1.24769182788859e+01
7.86000000000000e+03,8.95001974190074e+01,8.83655144240948e+01,7.99334485439981e+01,6.30693159773927e+01,5.46372496944835e+01,4.62051834119938e+01,3.77731171290906e+01,2.93410508464392e+01,2.09089845637331e+01,1.24769182811560e+01
7.87000000000000e+03,8.95001974190073e+01,8.83655144370531e+01,7.99334485463479e+01,6.30693159796574e+01,5.46372496968065e+01,4.62051834142899e+01,3.77731171313676e+01,2.93410508486954e+01,2.09089845659681e+01,1.24769182833664e+01
7.88000000000000e+03,8.95001974190074e+01,8.83655144496720e+01,7.99334485486359e+01,6.30693159818867e+01,5.46372496990694e+01,4.62051834165253e+01,3.77731171335853e+01,2.93410508508922e+01,2.09089845681441e+01,1.24769182855186e+01
7.89000000000000e+03,8.95001974190074e+01,8.83655144619598e+01,7.99334485508633e+01,6.30693159840766e+01,5.46372497012732e+01,4.62051834187020e+01,3.77731171357451e+01,2.93410508530540e+01,2.09089845702631e+01,1.24769182876143e+01
7.90000000000000e+03,8.95001974190074e+01,8.83655144739245e+01,7.99334485530319e+01,6.30693159862228e+01,5.46372497034193e+01,4.62051834208208e+01,3.77731171378484e+01,2.93410508551233e+01,2.09089845723262e+01,1.24769182896548e+01
7.91000000000000e+03,8.95001974190074e+01,8.83655144855749e+01,7.99334485551433e+01,6.30693159883227e+01,5.46372497055088e+01,4.62051834228840e+01,3.77731171398966e+01,2.93410508571463e+01,2.09089845743371e+01,1.24769182916415e+01
7.92000000000000e+03,8.95001974190074e+01,8.83655144969327e+01,7.99334485571990e+01,6.30693159903738e+01,5.46372497076782e+01,4.62051834248929e+01,3.77731171418917e+01,2.93410508591183e+01,2.09089845762919e+01,1.24769182935803e+01
7.93000000000000e+03,8.95001974190074e+01,8.83655145079698e+01,7.99334485593950e+01,6.30693159923743e+01,5.46372497095827e+01,4.62051834268487e+01,3.77731171438334e+01,2.93410508610391e+01,2.09089845781960e+01,1.24769182954616e+01
7.94000000000000e+03,8.95001974190074e+01,8.83655145187218e+01,7.99334485612346e+01,6.30693159943243e+01,5.46372497114820e+01,4.62051834287529e+01,3.77731171457243e+01,2.93410508629101e+01,2.09089845800503e+01,1.24769182972947e+01
7.95000000000000e+03,8.95001974190074e+01,8.83655145291916e+01,7.99334485630898e+01,6.30693159962239e+01,5.46372497133399e+01,4.62051834306071e+01,3.77731171476990e+01,2.93410508647322e+01,2.09089845818559e+01,1.24769182990797e+01
7.96000000000000e+03,8.95001974190074e+01,8.83655145393862e+01,7.99334485649146e+01,6.30693159980735e+01,5.46372497151544e+01,4.62051834324124e+01,3.77731171494170e+01,2.93410508665068e+01,2.09089845836140e+01,1.24769183008180e+01
7.97000000000000e+03,8.95001974190074e+01,8.83655145493131e+01,7.99334485666978e+01,6.30693159998741e+01,5.46372497169255e+01,4.62051834341702e+01,3.77731171511339e+01,2.93410508682349e+01,2.09089845855201e+01,1.24769183025107e+01
7.98000000000000e+03,8.95001974190074e+01,8.83655145589788e+01,7.99334485684392e+01,6.30693160016265e+01,5.46372497186533e+01,4.62051834358816e+01,3.77731171528146e+01,2.93410508699176e+01,2.09089845870768e+01,1.24769183041591e+01
7.99000000000000e+03,8.95001974190074e+01,8.83655145686068e+01,7.99334485701389e+01,6.30693160033319e+01,5.46372497203380e+01,4.62051834375480e+01,3.77731171544566e+01,2.93410508715562e+01,2.09089845886582e+01,1.24769183057641e+01
8.00000000000000e+03,8.95001974190074e+01,8.83655145776611e+01,7.99334485718027e+01,6.30693160049918e+01,5.46372497219798e+01,4.62051834391705e+01,3.77731171560602e+01,2.93410508731517e+01,2.09089845902156e+01,1.24769183073271e+01
8.01000000000000e+03,8.95001974190074e+01,8.83655145865408e+01,7.99334485734191e+01,6.30693160066072e+01,5.46372497235792e+01,4.62051834407640e+01,3.77731171576244e+01,2.93410508747053e+01,2.09089845917384e+01,1.24769183088716e+01
8.02000000000000e+03,8.95001974190074e+01,8.83655145952057e+01,7.99334485749942e+01,6.30693160081794e+01,5.46372497251371e+01,4.62051834422941e+01,3.77731171591507e+01,2.93410508762200e+01,2.09089845932263e+01,1.24769183103413e+01
8.03000000000000e+03,8.95001974190074e+01,8.83655146036491e+01,7.99334485765288e+01,6.30693160097097e+01,5.46372497277629e+01,4.62051834437911e+01,3.77731171606384e+01,2.93410508778865e+01,2.09089845946793e+01,1.24769183117788e+01
8.04000000000000e+03,8.95001974190074e+01,8.83655146118757e+01,7.99334485780231e+01,6.30693160111990e+01,5.46372497285696e+01,4.62051834452464e+01,3.77731171620880e+01,2.93410508794012e+01,2.09089845960971e+01,1.24769183131800e+01
8.05000000000000e+03,8.95001974190073e+01,8.83655146198901e+01,7.99334485794783e+01,6.30693160126488e+01,5.46372497297832e+01,4.62051834466648e+01,3.77731171635001e+01,2.93410508806473e+01,2.09089845974796e+01,1.24769183145455e+01
8.06000000000000e+03,8.95001974190074e+01,8.83655146276961e+01,7.99334485808953e+01,6.30693160140602e+01,5.46372497310550e+01,4.62051834480464e+01,3.77731171648752e+01,2.93410508819424e+01,2.09089845988271e+01,1.24769183160696e+01
