# Export CSV from Simcenter Amesim 2304 (encoding="UTF - 8 - BOM")
"Time - load=0.86 kg ""1""","input signal at port 1 - load=0.86 kg ""1""","input signal at port 1 - load=0.817 kg ""2""","input signal at port 1 - load=0.774 kg ""3""","input signal at port 1 - load=0.688 kg ""5""","input signal at port 1 - load=0.645 kg ""6""","input signal at port 1 - load=0.602 kg ""7""","input signal at port 1 - load=0.559 kg ""8""","input signal at port 1 - load=0.516 kg ""9""","input signal at port 1 - load=0.473 kg ""10""","input signal at port 1 - load=0.43 kg ""11"""
"s","null","null","null","null","null","null","null","null","null","null"
6.40000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
6.50000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
6.60000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
6.70000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
6.80000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
6.90000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
7.00000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
7.10000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
7.20000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
7.30000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
7.40000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
7.50000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
7.60000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
7.70000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
7.80000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
7.90000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
8.00000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
8.10000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
8.20000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
8.30000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
8.40000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
8.50000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
8.60000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
8.70000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
8.80000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
8.90000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
9.00000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
9.10000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
9.20000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
9.30000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
9.40000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
9.50000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
9.60000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
9.70000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
9.80000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
9.90000000000001e+02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.00000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.01000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.02000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.03000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.04000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.05000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.06000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.07000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.08000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.09000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.10000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.11000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.12000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.13000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.14000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.15000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.16000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.17000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.18000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.19000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.20000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.21000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.22000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.23000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.24000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.25000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.26000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.27000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.28000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.29000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.30000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.31000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.32000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.33000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.34000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.35000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.36000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.37000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.38000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.39000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.40000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.41000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.42000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.43000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.44000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.45000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.46000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.47000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.48000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.49000000000000e+03,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02,2.50000000000000e-02
1.50000000000000e+03,2.47107777447520e-02,2.47000269357685e-02,2.46814626652253e-02,2.50274722100391e-02,2.50280080180117e-02,2.50285575188040e-02,2.50291209922223e-02,2.50296986240659e-02,2.50302900378358e-02,2.50308950195603e-02
1.51000000000000e+03,2.32249711038414e-02,2.31574870353011e-02,2.30393214740307e-02,2.51690721900447e-02,2.51722272194191e-02,2.51754635576273e-02,2.51787829843917e-02,2.51821867454705e-02,2.51856728054486e-02,2.51892401146198e-02
1.52000000000000e+03,2.18049920394509e-02,2.16575144583497e-02,2.14330242795698e-02,2.53044839098304e-02,2.53100002946470e-02,2.53156624054177e-02,2.53214737152279e-02,2.53274367561626e-02,2.53335483978407e-02,2.53398072477374e-02
1.53000000000000e+03,2.04403108828045e-02,2.01908636790748e-02,1.98680514528061e-02,2.54309284038653e-02,2.54385182461408e-02,2.54463100660645e-02,2.54543083751683e-02,2.54625164503668e-02,2.54709295621072e-02,2.54795453900911e-02
1.54000000000000e+03,1.91155306176583e-02,1.87515380212988e-02,1.83182064079921e-02,2.55464267779367e-02,2.55557264245535e-02,2.55652690507386e-02,2.55750592659590e-02,2.55851000503555e-02,2.55953846125170e-02,2.56059089352074e-02
1.55000000000000e+03,1.78320614700451e-02,1.73278407014924e-02,1.68209919857804e-02,2.56495577644527e-02,2.56601567420707e-02,2.56710235653944e-02,2.56821624268669e-02,2.56935756172204e-02,2.57052543314501e-02,2.57171928305483e-02
1.56000000000000e+03,1.65827110615721e-02,1.59416840092391e-02,1.53941336765189e-02,2.57397375113116e-02,2.57512330036160e-02,2.57630083046317e-02,2.57750671136931e-02,2.57874110361918e-02,2.58000296889751e-02,2.58129161895756e-02
1.57000000000000e+03,1.53629878068296e-02,1.46311990189935e-02,1.40353106211909e-02,2.58172039751322e-02,2.58292377691543e-02,2.58415543630815e-02,2.58541570598712e-02,2.58670469615544e-02,2.58802126920282e-02,2.58936466252121e-02
1.58000000000000e+03,1.42369834925647e-02,1.34071746869984e-02,1.27468101875349e-02,2.58828020759985e-02,2.58950758456034e-02,2.59076296248667e-02,2.59204664746377e-02,2.59335872242354e-02,2.59469800081255e-02,2.59606368244359e-02
1.59000000000000e+03,1.32076378531003e-02,1.22656918728814e-02,1.14697625013998e-02,2.59377401010930e-02,2.59500166895008e-02,2.59625669637217e-02,2.59753939143659e-02,2.59884982979672e-02,2.60018680771983e-02,2.60154952763274e-02
1.60000000000000e+03,1.22542237010284e-02,1.11953126662613e-02,1.02364694012032e-02,2.59833931583298e-02,2.59954911198085e-02,2.60078543320255e-02,2.60204858737097e-02,2.60333865473790e-02,2.60465445957615e-02,2.60599521078532e-02
1.61000000000000e+03,1.14377560276583e-02,1.01818508583035e-02,9.06231478081213e-03,2.60211683632051e-02,2.60329538941608e-02,2.60449952993428e-02,2.60572955959032e-02,2.60698558129777e-02,2.60826645579841e-02,2.60957142867403e-02
1.62000000000000e+03,1.10264465804015e-02,9.21062438357294e-03,7.93629279276977e-03,2.60524217217409e-02,2.60638012364717e-02,2.60754266730824e-02,2.60873011753096e-02,2.60994259107085e-02,2.61117900553433e-02,2.61243864815140e-02
1.63000000000000e+03,1.09101290231909e-02,8.75136546772563e-03,6.84134941217700e-03,2.60784122937522e-02,2.60893254416597e-02,2.61004744918117e-02,2.61118627218588e-02,2.61234914814986e-02,2.61353505673878e-02,2.61474333364808e-02
1.64000000000000e+03,1.10309785601871e-02,8.74082452874085e-03,5.92402233921492e-03,2.61002790530137e-02,2.61106931949353e-02,2.61213334926521e-02,2.61322033580447e-02,2.61433043639172e-02,2.61546269448316e-02,2.61661649774147e-02
1.65000000000000e+03,1.13379436730177e-02,8.99011511048588e-03,5.72212237727394e-03,2.61190312623964e-02,2.61289367974709e-02,2.61390593366983e-02,2.61494024456468e-02,2.61599679192004e-02,2.61707468615785e-02,2.61817336847851e-02
1.66000000000000e+03,1.17843405750777e-02,9.41277630282807e-03,5.85813678189830e-03,2.61355453262520e-02,2.61449516275947e-02,2.61545666881610e-02,2.61643942293381e-02,2.61744362850346e-02,2.61846846457699e-02,2.61951342582882e-02
1.67000000000000e+03,1.23323938550582e-02,9.95276420876001e-03,6.18219186543341e-03,2.61505646587053e-02,2.61594962283265e-02,2.61686294703965e-02,2.61779682559817e-02,2.61875148929986e-02,2.61972618581831e-02,2.62072046406202e-02
1.68000000000000e+03,1.29563299143679e-02,1.05665433043467e-02,6.63515224061971e-03,2.61647008309247e-02,2.61731933865734e-02,2.61818818186298e-02,2.61907701712865e-02,2.61998610268358e-02,2.62091475382759e-02,2.62186257548594e-02
1.69000000000000e+03,1.36411865947234e-02,1.12335661547731e-02,7.20025672933705e-03,2.61784361118953e-02,2.61865324603421e-02,2.61948201810937e-02,2.62033034963139e-02,2.62119852425603e-02,2.62208592354021e-02,2.62299220384416e-02
1.70000000000000e+03,1.43820065273727e-02,1.19520204247882e-02,7.88339668599644e-03,2.61921283361220e-02,2.61998742373418e-02,2.62078080984571e-02,2.62159343132754e-02,2.62242559416104e-02,2.62327673830333e-02,2.62414656690376e-02
1.71000000000000e+03,1.51737142457905e-02,1.27237745300710e-02,8.70077582919570e-03,2.62060197438996e-02,2.62134600452424e-02,2.62210856616445e-02,2.62289011024294e-02,2.62369096085367e-02,2.62451060495146e-02,2.62534878359760e-02
1.72000000000000e+03,1.60085758162458e-02,1.35471460947225e-02,9.65765113957678e-03,2.62202505662741e-02,2.62274261517543e-02,2.62347847743057e-02,2.62423309882243e-02,2.62500681316544e-02,2.62579914282199e-02,2.62660985556253e-02
1.73000000000000e+03,1.68780291614977e-02,1.44191086739381e-02,1.06568956726241e-02,2.62348768583274e-02,2.62418227335475e-02,2.62489493651047e-02,2.62562612773787e-02,2.62637618117833e-02,2.62714464345740e-02,2.62793129782690e-02
1.74000000000000e+03,1.77744261201863e-02,1.53421621129841e-02,1.16370019478092e-02,2.62498905589924e-02,2.62566351111807e-02,2.62635578690091e-02,2.62706632595128e-02,2.62779545472797e-02,2.62854273471960e-02,2.62930795564360e-02
1.75000000000000e+03,1.86877110715793e-02,1.63181185821302e-02,1.26416389399986e-02,2.62652391944967e-02,2.62718043754414e-02,2.62785448013425e-02,2.62854647487471e-02,2.62925673468580e-02,2.62998482908713e-02,2.63073054789642e-02
1.76000000000000e+03,1.95964240805110e-02,1.73412852032937e-02,1.37009126127832e-02,2.62808430997253e-02,2.62872451724219e-02,2.62938190619015e-02,2.63005689363444e-02,2.63074976055728e-02,2.63146009772541e-02,2.63218768022106e-02
